periodo,cod_provincia,provincia,cod_depto,departamento,titulares_activos,presentismo
2017-08-31,06,Buenos Aires,06098,Berisso,704,704
2017-08-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1212,1212
2017-08-31,06,Buenos Aires,06245,Ensenada,327,327
2017-08-31,06,Buenos Aires,06134,Cañuelas,266,266
2017-08-31,06,Buenos Aires,06274,Florencio Varela,2922,2922
2017-08-31,06,Buenos Aires,06252,Escobar,708,708
2017-08-31,06,Buenos Aires,06412,José C. Paz,1850,1849
2017-08-31,06,Buenos Aires,06329,General Las Heras,68,68
2017-08-31,06,Buenos Aires,06532,Mercedes,143,143
2017-08-31,06,Buenos Aires,06035,Avellaneda,1065,1065
2017-08-31,06,Buenos Aires,06515,Malvinas Argentinas,982,982
2017-08-31,06,Buenos Aires,06525,Marcos Paz,393,393
2017-08-31,06,Buenos Aires,06364,General Rodríguez,523,523
2017-08-31,06,Buenos Aires,06371,General San Martín,1474,1474
2017-08-31,06,Buenos Aires,06749,San Fernando,465,465
2017-08-31,06,Buenos Aires,06658,Quilmes,1956,1956
2017-08-31,06,Buenos Aires,06648,Presidente Perón,828,828
2017-08-31,06,Buenos Aires,06056,Bahía Blanca,127,127
2017-08-31,06,Buenos Aires,06644,Pinamar,1,1
2017-08-31,06,Buenos Aires,06568,Morón,701,701
2017-08-31,06,Buenos Aires,06408,Hurlingham,588,588
2017-08-31,06,Buenos Aires,06427,La Matanza,5425,5425
2017-08-31,06,Buenos Aires,06760,San Miguel,1301,1301
2017-08-31,30,Entre Ríos,30070,La Paz,1,1
2017-08-31,10,Catamarca,10049,Capital,961,961
2017-08-31,06,Buenos Aires,06091,Berazategui,1679,1679
2017-08-31,06,Buenos Aires,06805,Tigre,935,935
2017-08-31,06,Buenos Aires,06840,Tres de Febrero,696,696
2017-08-31,06,Buenos Aires,06434,Lanús,1412,1412
2017-08-31,06,Buenos Aires,06441,La Plata,1564,1564
2017-08-31,50,Mendoza,50098,San Martín,673,673
2017-08-31,46,La Rioja,46014,Capital,1088,1088
2017-08-31,18,Corrientes,18021,Capital,2926,2926
2017-08-31,06,Buenos Aires,06410,Ituzaingó,470,470
2017-08-31,06,Buenos Aires,06882,Zárate,295,295
2017-08-31,06,Buenos Aires,06861,Vicente López,4,4
2017-08-31,06,Buenos Aires,06560,Moreno,2835,2835
2017-08-31,06,Buenos Aires,06490,Lomas de Zamora,3412,3412
2017-08-31,54,Misiones,54028,Capital,1574,1574
2017-08-31,50,Mendoza,50028,Guaymallén,1,1
2017-08-31,22,Chaco,22140,San Fernando,2217,2217
2017-08-31,06,Buenos Aires,06539,Merlo,1237,1237
2017-08-31,18,Corrientes,18133,San Cosme,1,1
2017-08-31,66,Salta,66028,Capital,4255,4255
2017-08-31,06,Buenos Aires,06638,Pilar,659,659
2017-08-31,06,Buenos Aires,06497,Luján,276,276
2017-08-31,54,Misiones,54042,Eldorado,545,545
2017-08-31,90,Tucumán,90084,Capital,6715,6715
2017-08-31,70,San Juan,70077,Rawson,768,768
2017-08-31,18,Corrientes,18063,General Paz,2,2
2017-08-31,34,Formosa,34014,Formosa,1200,1200
2017-08-31,70,San Juan,70028,Capital,194,194
2017-08-31,22,Chaco,22077,Libertad,19,19
2017-08-31,06,Buenos Aires,06778,San Vicente,652,652
2017-08-31,90,Tucumán,90014,Cruz Alta,2428,2428
2017-08-31,22,Chaco,22063,General Güemes,1,1
2017-08-31,74,San Luis,74056,Juan Martín Pueyrredón,943,943
2017-08-31,22,Chaco,22028,Chacabuco,1,1
2017-08-31,50,Mendoza,50035,Junín,1,1
2017-08-31,50,Mendoza,50049,Las Heras,1,1
2017-08-31,30,Entre Ríos,30015,Concordia,2,2
2017-08-31,70,San Juan,70084,Rivadavia,206,206
2017-08-31,94,Tierra del Fuego,94007,Río Grande,64,64
2017-08-31,70,San Juan,70070,Pocito,1,1
2017-08-31,90,Tucumán,90105,Tafí Viejo,1789,1789
2017-08-31,70,San Juan,70098,Santa Lucía,181,181
2017-08-31,70,San Juan,70042,Chimbas,628,628
2017-08-31,30,Entre Ríos,30084,Paraná,1618,1618
2017-08-31,94,Tierra del Fuego,94014,Ushuaia,4,4
2017-08-31,86,Santiago del Estero,86049,Capital,2522,2522
2017-08-31,90,Tucumán,90091,Simoca,1107,1107
2017-08-31,90,Tucumán,90063,Lules,916,916
2017-09-30,06,Buenos Aires,06056,Bahía Blanca,132,132
2017-09-30,06,Buenos Aires,06035,Avellaneda,1068,1068
2017-09-30,06,Buenos Aires,06245,Ensenada,328,328
2017-09-30,06,Buenos Aires,06126,Campana,184,184
2017-09-30,06,Buenos Aires,06274,Florencio Varela,2926,2926
2017-09-30,06,Buenos Aires,06252,Escobar,710,710
2017-09-30,06,Buenos Aires,06028,Almirante Brown,1758,1758
2017-09-30,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1229,1229
2017-09-30,06,Buenos Aires,06134,Cañuelas,267,267
2017-09-30,06,Buenos Aires,06098,Berisso,705,705
2017-09-30,06,Buenos Aires,06434,Lanús,1413,1413
2017-09-30,06,Buenos Aires,06497,Luján,294,294
2017-09-30,06,Buenos Aires,06371,General San Martín,1476,1476
2017-09-30,06,Buenos Aires,06364,General Rodríguez,535,535
2017-09-30,06,Buenos Aires,06260,Esteban Echeverría,1131,1131
2017-09-30,06,Buenos Aires,06091,Berazategui,1677,1677
2017-09-30,06,Buenos Aires,06568,Morón,703,703
2017-09-30,06,Buenos Aires,06410,Ituzaingó,475,475
2017-09-30,06,Buenos Aires,06532,Mercedes,144,144
2017-09-30,50,Mendoza,50049,Las Heras,1,1
2017-09-30,06,Buenos Aires,06427,La Matanza,5440,5440
2017-09-30,06,Buenos Aires,06441,La Plata,1571,1571
2017-09-30,06,Buenos Aires,06270,Ezeiza,676,676
2017-09-30,06,Buenos Aires,06525,Marcos Paz,393,393
2017-09-30,06,Buenos Aires,06648,Presidente Perón,829,829
2017-09-30,06,Buenos Aires,06515,Malvinas Argentinas,984,984
2017-09-30,06,Buenos Aires,06756,San Isidro,2,2
2017-09-30,54,Misiones,54042,Eldorado,544,544
2017-09-30,06,Buenos Aires,06490,Lomas de Zamora,3411,3411
2017-09-30,22,Chaco,22028,Chacabuco,1,1
2017-09-30,06,Buenos Aires,06329,General Las Heras,68,68
2017-09-30,06,Buenos Aires,06539,Merlo,1237,1237
2017-09-30,06,Buenos Aires,06861,Vicente López,4,4
2017-09-30,18,Corrientes,18133,San Cosme,1,1
2017-09-30,10,Catamarca,10049,Capital,962,962
2017-09-30,06,Buenos Aires,06644,Pinamar,13,13
2017-09-30,06,Buenos Aires,06638,Pilar,658,658
2017-09-30,22,Chaco,22077,Libertad,19,19
2017-09-30,06,Buenos Aires,06408,Hurlingham,591,591
2017-09-30,06,Buenos Aires,06778,San Vicente,652,652
2017-09-30,18,Corrientes,18021,Capital,2921,2921
2017-09-30,34,Formosa,34014,Formosa,1203,1203
2017-09-30,22,Chaco,22140,San Fernando,2220,2220
2017-09-30,06,Buenos Aires,06805,Tigre,950,950
2017-09-30,06,Buenos Aires,06658,Quilmes,1958,1958
2017-09-30,30,Entre Ríos,30015,Concordia,2,2
2017-09-30,06,Buenos Aires,06412,José C. Paz,1847,1847
2017-09-30,06,Buenos Aires,06882,Zárate,299,299
2017-09-30,18,Corrientes,18063,General Paz,2,2
2017-09-30,50,Mendoza,50035,Junín,1,1
2017-09-30,70,San Juan,70077,Rawson,768,768
2017-09-30,22,Chaco,22063,General Güemes,1,1
2017-09-30,06,Buenos Aires,06840,Tres de Febrero,698,698
2017-09-30,50,Mendoza,50098,San Martín,673,673
2017-09-30,06,Buenos Aires,06560,Moreno,2838,2838
2017-09-30,34,Formosa,34028,Matacos,1,1
2017-09-30,46,La Rioja,46014,Capital,1086,1086
2017-09-30,70,San Juan,70042,Chimbas,630,630
2017-09-30,06,Buenos Aires,06749,San Fernando,466,466
2017-09-30,70,San Juan,70028,Capital,194,194
2017-09-30,70,San Juan,70084,Rivadavia,206,206
2017-09-30,90,Tucumán,90014,Cruz Alta,2426,2426
2017-09-30,06,Buenos Aires,06760,San Miguel,1299,1299
2017-09-30,70,San Juan,70070,Pocito,1,1
2017-09-30,50,Mendoza,50028,Guaymallén,2,2
2017-09-30,70,San Juan,70098,Santa Lucía,181,181
2017-09-30,30,Entre Ríos,30070,La Paz,1,1
2017-09-30,94,Tierra del Fuego,94007,Río Grande,66,66
2017-09-30,86,Santiago del Estero,86049,Capital,2519,2519
2017-09-30,90,Tucumán,90091,Simoca,1107,1107
2017-09-30,30,Entre Ríos,30084,Paraná,1612,1612
2017-09-30,94,Tierra del Fuego,94014,Ushuaia,4,4
2017-09-30,66,Salta,66028,Capital,4247,4247
2017-09-30,54,Misiones,54028,Capital,1573,1573
2017-09-30,90,Tucumán,90084,Capital,6712,6712
2017-09-30,90,Tucumán,90063,Lules,913,913
2017-09-30,74,San Luis,74056,Juan Martín Pueyrredón,940,940
2017-09-30,90,Tucumán,90105,Tafí Viejo,1788,1788
2017-10-31,06,Buenos Aires,06028,Almirante Brown,1760,1760
2017-10-31,06,Buenos Aires,06098,Berisso,703,703
2017-10-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1251,1251
2017-10-31,06,Buenos Aires,06035,Avellaneda,1070,1070
2017-10-31,06,Buenos Aires,06274,Florencio Varela,2929,2929
2017-10-31,06,Buenos Aires,06245,Ensenada,331,331
2017-10-31,06,Buenos Aires,06056,Bahía Blanca,130,130
2017-10-31,06,Buenos Aires,06260,Esteban Echeverría,1128,1128
2017-10-31,06,Buenos Aires,06408,Hurlingham,597,597
2017-10-31,06,Buenos Aires,06410,Ituzaingó,473,473
2017-10-31,06,Buenos Aires,06357,General Pueyrredón,1,1
2017-10-31,06,Buenos Aires,06126,Campana,189,189
2017-10-31,06,Buenos Aires,06364,General Rodríguez,541,541
2017-10-31,06,Buenos Aires,06329,General Las Heras,68,68
2017-10-31,06,Buenos Aires,06091,Berazategui,1678,1678
2017-10-31,06,Buenos Aires,06270,Ezeiza,697,697
2017-10-31,06,Buenos Aires,06434,Lanús,1421,1421
2017-10-31,06,Buenos Aires,06756,San Isidro,2,2
2017-10-31,06,Buenos Aires,06749,San Fernando,465,465
2017-10-31,06,Buenos Aires,06134,Cañuelas,267,267
2017-10-31,06,Buenos Aires,06648,Presidente Perón,831,831
2017-10-31,06,Buenos Aires,06532,Mercedes,145,145
2017-10-31,06,Buenos Aires,06427,La Matanza,5432,5432
2017-10-31,06,Buenos Aires,06412,José C. Paz,1846,1846
2017-10-31,06,Buenos Aires,06515,Malvinas Argentinas,980,980
2017-10-31,22,Chaco,22063,General Güemes,1,1
2017-10-31,06,Buenos Aires,06760,San Miguel,1310,1310
2017-10-31,06,Buenos Aires,06252,Escobar,705,705
2017-10-31,18,Corrientes,18021,Capital,2916,2916
2017-10-31,06,Buenos Aires,06539,Merlo,1236,1236
2017-10-31,06,Buenos Aires,06638,Pilar,656,656
2017-10-31,06,Buenos Aires,06497,Luján,295,295
2017-10-31,06,Buenos Aires,06560,Moreno,2843,2843
2017-10-31,22,Chaco,22077,Libertad,19,19
2017-10-31,54,Misiones,54028,Capital,1568,1568
2017-10-31,06,Buenos Aires,06371,General San Martín,1472,1472
2017-10-31,30,Entre Ríos,30084,Paraná,1605,1605
2017-10-31,06,Buenos Aires,06882,Zárate,306,306
2017-10-31,06,Buenos Aires,06658,Quilmes,1970,1970
2017-10-31,06,Buenos Aires,06525,Marcos Paz,392,392
2017-10-31,06,Buenos Aires,06568,Morón,707,707
2017-10-31,30,Entre Ríos,30015,Concordia,2,2
2017-10-31,70,San Juan,70028,Capital,193,193
2017-10-31,06,Buenos Aires,06441,La Plata,1572,1572
2017-10-31,70,San Juan,70042,Chimbas,631,631
2017-10-31,10,Catamarca,10049,Capital,959,959
2017-10-31,18,Corrientes,18063,General Paz,2,2
2017-10-31,06,Buenos Aires,06644,Pinamar,17,17
2017-10-31,34,Formosa,34014,Formosa,1203,1203
2017-10-31,50,Mendoza,50098,San Martín,681,681
2017-10-31,70,San Juan,70084,Rivadavia,207,207
2017-10-31,06,Buenos Aires,06490,Lomas de Zamora,3401,3401
2017-10-31,90,Tucumán,90063,Lules,913,913
2017-10-31,22,Chaco,22140,San Fernando,2227,2227
2017-10-31,74,San Luis,74056,Juan Martín Pueyrredón,940,940
2017-10-31,06,Buenos Aires,06778,San Vicente,655,655
2017-10-31,50,Mendoza,50007,Capital,1,1
2017-10-31,70,San Juan,70070,Pocito,1,1
2017-10-31,86,Santiago del Estero,86049,Capital,2519,2519
2017-10-31,06,Buenos Aires,06840,Tres de Febrero,694,694
2017-10-31,90,Tucumán,90105,Tafí Viejo,1787,1787
2017-10-31,30,Entre Ríos,30070,La Paz,1,1
2017-10-31,90,Tucumán,90084,Capital,6719,6719
2017-10-31,06,Buenos Aires,06805,Tigre,948,948
2017-10-31,50,Mendoza,50028,Guaymallén,2,2
2017-10-31,70,San Juan,70098,Santa Lucía,181,181
2017-10-31,54,Misiones,54042,Eldorado,544,544
2017-10-31,22,Chaco,22028,Chacabuco,1,1
2017-10-31,86,Santiago del Estero,86035,Banda,6,6
2017-10-31,70,San Juan,70077,Rawson,764,764
2017-10-31,06,Buenos Aires,06861,Vicente López,4,4
2017-10-31,90,Tucumán,90014,Cruz Alta,2425,2425
2017-10-31,50,Mendoza,50049,Las Heras,1,1
2017-10-31,94,Tierra del Fuego,94007,Río Grande,65,65
2017-10-31,18,Corrientes,18133,San Cosme,1,1
2017-10-31,94,Tierra del Fuego,94014,Ushuaia,4,4
2017-10-31,66,Salta,66028,Capital,4213,4213
2017-10-31,34,Formosa,34028,Matacos,1,1
2017-10-31,90,Tucumán,90091,Simoca,1105,1105
2017-10-31,46,La Rioja,46014,Capital,1086,1086
2017-10-31,50,Mendoza,50035,Junín,1,1
2017-11-30,06,Buenos Aires,06260,Esteban Echeverría,1133,1133
2017-11-30,06,Buenos Aires,06035,Avellaneda,1071,1071
2017-11-30,06,Buenos Aires,06091,Berazategui,1682,1682
2017-11-30,06,Buenos Aires,06028,Almirante Brown,1769,1769
2017-11-30,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1277,1277
2017-11-30,06,Buenos Aires,06098,Berisso,704,704
2017-11-30,06,Buenos Aires,06134,Cañuelas,268,268
2017-11-30,06,Buenos Aires,06245,Ensenada,331,331
2017-11-30,06,Buenos Aires,06412,José C. Paz,1847,1847
2017-11-30,06,Buenos Aires,06126,Campana,189,189
2017-11-30,06,Buenos Aires,06252,Escobar,706,706
2017-11-30,06,Buenos Aires,06364,General Rodríguez,546,546
2017-11-30,06,Buenos Aires,06056,Bahía Blanca,185,185
2017-11-30,06,Buenos Aires,06270,Ezeiza,702,702
2017-11-30,06,Buenos Aires,06357,General Pueyrredón,1,1
2017-11-30,06,Buenos Aires,06274,Florencio Varela,2937,2937
2017-11-30,06,Buenos Aires,06515,Malvinas Argentinas,985,985
2017-11-30,06,Buenos Aires,06329,General Las Heras,69,69
2017-11-30,06,Buenos Aires,06427,La Matanza,5445,5445
2017-11-30,06,Buenos Aires,06408,Hurlingham,597,597
2017-11-30,06,Buenos Aires,06648,Presidente Perón,832,832
2017-11-30,06,Buenos Aires,06568,Morón,708,708
2017-11-30,06,Buenos Aires,06371,General San Martín,1477,1477
2017-11-30,50,Mendoza,50063,Luján de Cuyo,1,1
2017-11-30,06,Buenos Aires,06658,Quilmes,1977,1977
2017-11-30,06,Buenos Aires,06410,Ituzaingó,474,474
2017-11-30,06,Buenos Aires,06441,La Plata,1586,1586
2017-11-30,06,Buenos Aires,06434,Lanús,1429,1429
2017-11-30,06,Buenos Aires,06749,San Fernando,471,471
2017-11-30,22,Chaco,22021,Comandante Fernández,1,1
2017-11-30,06,Buenos Aires,06490,Lomas de Zamora,3400,3400
2017-11-30,50,Mendoza,50126,Tupungato,2,2
2017-11-30,18,Corrientes,18063,General Paz,2,2
2017-11-30,06,Buenos Aires,06532,Mercedes,152,152
2017-11-30,06,Buenos Aires,06497,Luján,301,301
2017-11-30,06,Buenos Aires,06560,Moreno,2848,2848
2017-11-30,06,Buenos Aires,06760,San Miguel,1312,1312
2017-11-30,30,Entre Ríos,30070,La Paz,1,1
2017-11-30,06,Buenos Aires,06525,Marcos Paz,391,391
2017-11-30,70,San Juan,70042,Chimbas,636,636
2017-11-30,18,Corrientes,18133,San Cosme,1,1
2017-11-30,06,Buenos Aires,06539,Merlo,1233,1233
2017-11-30,06,Buenos Aires,06644,Pinamar,18,18
2017-11-30,06,Buenos Aires,06638,Pilar,660,660
2017-11-30,18,Corrientes,18021,Capital,2930,2930
2017-11-30,46,La Rioja,46014,Capital,1099,1099
2017-11-30,06,Buenos Aires,06840,Tres de Febrero,698,698
2017-11-30,70,San Juan,70105,Sarmiento,1,1
2017-11-30,34,Formosa,34014,Formosa,1208,1208
2017-11-30,10,Catamarca,10049,Capital,963,963
2017-11-30,06,Buenos Aires,06778,San Vicente,655,655
2017-11-30,06,Buenos Aires,06756,San Isidro,3,3
2017-11-30,50,Mendoza,50049,Las Heras,1,1
2017-11-30,50,Mendoza,50028,Guaymallén,2,2
2017-11-30,06,Buenos Aires,06861,Vicente López,5,5
2017-11-30,22,Chaco,22077,Libertad,20,20
2017-11-30,54,Misiones,54028,Capital,1573,1573
2017-11-30,22,Chaco,22063,General Güemes,1,1
2017-11-30,06,Buenos Aires,06805,Tigre,955,955
2017-11-30,30,Entre Ríos,30015,Concordia,2,2
2017-11-30,90,Tucumán,90063,Lules,913,913
2017-11-30,50,Mendoza,50098,San Martín,680,680
2017-11-30,06,Buenos Aires,06882,Zárate,306,306
2017-11-30,30,Entre Ríos,30084,Paraná,1604,1604
2017-11-30,54,Misiones,54042,Eldorado,544,544
2017-11-30,22,Chaco,22140,San Fernando,2249,2249
2017-11-30,34,Formosa,34028,Matacos,1,1
2017-11-30,50,Mendoza,50007,Capital,4,4
2017-11-30,90,Tucumán,90105,Tafí Viejo,1787,1787
2017-11-30,66,Salta,66035,Cerrillos,1,1
2017-11-30,22,Chaco,22028,Chacabuco,1,1
2017-11-30,86,Santiago del Estero,86049,Capital,2521,2521
2017-11-30,74,San Luis,74056,Juan Martín Pueyrredón,941,941
2017-11-30,70,San Juan,70077,Rawson,764,764
2017-11-30,70,San Juan,70070,Pocito,1,1
2017-11-30,86,Santiago del Estero,86035,Banda,7,7
2017-11-30,90,Tucumán,90084,Capital,6728,6728
2017-11-30,70,San Juan,70098,Santa Lucía,180,180
2017-11-30,50,Mendoza,50035,Junín,1,1
2017-11-30,90,Tucumán,90014,Cruz Alta,2426,2426
2017-11-30,70,San Juan,70084,Rivadavia,208,208
2017-11-30,90,Tucumán,90098,Tafí del Valle,1,1
2017-11-30,66,Salta,66028,Capital,4219,4219
2017-11-30,94,Tierra del Fuego,94007,Río Grande,64,64
2017-11-30,70,San Juan,70028,Capital,199,199
2017-11-30,90,Tucumán,90091,Simoca,1106,1106
2017-11-30,94,Tierra del Fuego,94014,Ushuaia,6,6
2017-12-31,06,Buenos Aires,06252,Escobar,705,705
2017-12-31,06,Buenos Aires,06028,Almirante Brown,1771,1771
2017-12-31,06,Buenos Aires,06408,Hurlingham,597,597
2017-12-31,06,Buenos Aires,06098,Berisso,706,706
2017-12-31,06,Buenos Aires,06035,Avellaneda,1073,1073
2017-12-31,06,Buenos Aires,06525,Marcos Paz,392,392
2017-12-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1288,1288
2017-12-31,06,Buenos Aires,06274,Florencio Varela,2938,2938
2017-12-31,06,Buenos Aires,06371,General San Martín,1481,1481
2017-12-31,06,Buenos Aires,06126,Campana,189,189
2017-12-31,06,Buenos Aires,06412,José C. Paz,1845,1845
2017-12-31,06,Buenos Aires,06515,Malvinas Argentinas,984,984
2017-12-31,06,Buenos Aires,06056,Bahía Blanca,190,190
2017-12-31,06,Buenos Aires,06539,Merlo,1234,1234
2017-12-31,06,Buenos Aires,06091,Berazategui,1687,1687
2017-12-31,06,Buenos Aires,06357,General Pueyrredón,1,1
2017-12-31,06,Buenos Aires,06427,La Matanza,5443,5443
2017-12-31,06,Buenos Aires,06270,Ezeiza,701,701
2017-12-31,06,Buenos Aires,06497,Luján,300,300
2017-12-31,06,Buenos Aires,06568,Morón,709,709
2017-12-31,06,Buenos Aires,06134,Cañuelas,266,266
2017-12-31,06,Buenos Aires,06756,San Isidro,4,4
2017-12-31,06,Buenos Aires,06245,Ensenada,330,330
2017-12-31,06,Buenos Aires,06364,General Rodríguez,547,547
2017-12-31,06,Buenos Aires,06441,La Plata,1590,1590
2017-12-31,06,Buenos Aires,06329,General Las Heras,69,69
2017-12-31,06,Buenos Aires,06749,San Fernando,471,471
2017-12-31,06,Buenos Aires,06648,Presidente Perón,834,834
2017-12-31,06,Buenos Aires,06260,Esteban Echeverría,1130,1130
2017-12-31,10,Catamarca,10049,Capital,965,965
2017-12-31,06,Buenos Aires,06434,Lanús,1435,1435
2017-12-31,06,Buenos Aires,06638,Pilar,658,658
2017-12-31,06,Buenos Aires,06490,Lomas de Zamora,3399,3399
2017-12-31,06,Buenos Aires,06532,Mercedes,152,152
2017-12-31,06,Buenos Aires,06760,San Miguel,1310,1310
2017-12-31,06,Buenos Aires,06875,Villarino,1,1
2017-12-31,06,Buenos Aires,06410,Ituzaingó,475,475
2017-12-31,22,Chaco,22063,General Güemes,2,2
2017-12-31,06,Buenos Aires,06644,Pinamar,18,18
2017-12-31,06,Buenos Aires,06658,Quilmes,1980,1980
2017-12-31,06,Buenos Aires,06840,Tres de Febrero,697,697
2017-12-31,06,Buenos Aires,06560,Moreno,2848,2848
2017-12-31,50,Mendoza,50049,Las Heras,2,2
2017-12-31,18,Corrientes,18021,Capital,2932,2932
2017-12-31,06,Buenos Aires,06547,Monte,1,1
2017-12-31,22,Chaco,22140,San Fernando,2258,2258
2017-12-31,06,Buenos Aires,06778,San Vicente,657,657
2017-12-31,22,Chaco,22077,Libertad,20,20
2017-12-31,22,Chaco,22021,Comandante Fernández,1,1
2017-12-31,30,Entre Ríos,30070,La Paz,1,1
2017-12-31,54,Misiones,54028,Capital,1576,1576
2017-12-31,34,Formosa,34014,Formosa,1213,1213
2017-12-31,06,Buenos Aires,06861,Vicente López,5,5
2017-12-31,70,San Juan,70028,Capital,199,199
2017-12-31,06,Buenos Aires,06805,Tigre,959,959
2017-12-31,30,Entre Ríos,30015,Concordia,2,2
2017-12-31,22,Chaco,22028,Chacabuco,1,1
2017-12-31,30,Entre Ríos,30084,Paraná,1602,1602
2017-12-31,54,Misiones,54042,Eldorado,544,544
2017-12-31,50,Mendoza,50028,Guaymallén,4,4
2017-12-31,18,Corrientes,18063,General Paz,2,2
2017-12-31,70,San Juan,70070,Pocito,1,1
2017-12-31,06,Buenos Aires,06882,Zárate,306,306
2017-12-31,50,Mendoza,50021,Godoy Cruz,3,3
2017-12-31,50,Mendoza,50063,Luján de Cuyo,1,1
2017-12-31,50,Mendoza,50007,Capital,17,17
2017-12-31,90,Tucumán,90063,Lules,912,912
2017-12-31,70,San Juan,70042,Chimbas,639,639
2017-12-31,18,Corrientes,18133,San Cosme,1,1
2017-12-31,70,San Juan,70077,Rawson,766,766
2017-12-31,34,Formosa,34028,Matacos,1,1
2017-12-31,86,Santiago del Estero,86049,Capital,2521,2521
2017-12-31,50,Mendoza,50098,San Martín,680,680
2017-12-31,66,Salta,66035,Cerrillos,1,1
2017-12-31,90,Tucumán,90105,Tafí Viejo,1784,1784
2017-12-31,74,San Luis,74056,Juan Martín Pueyrredón,890,778
2017-12-31,46,La Rioja,46014,Capital,1100,1100
2017-12-31,86,Santiago del Estero,86035,Banda,7,7
2017-12-31,50,Mendoza,50084,Rivadavia,1,1
2017-12-31,90,Tucumán,90014,Cruz Alta,2427,2427
2017-12-31,54,Misiones,54007,Apóstoles,1,1
2017-12-31,90,Tucumán,90098,Tafí del Valle,1,1
2017-12-31,50,Mendoza,50126,Tupungato,2,2
2017-12-31,94,Tierra del Fuego,94014,Ushuaia,6,6
2017-12-31,50,Mendoza,50035,Junín,1,1
2017-12-31,70,San Juan,70105,Sarmiento,1,1
2017-12-31,70,San Juan,70084,Rivadavia,209,209
2017-12-31,66,Salta,66028,Capital,4282,4282
2017-12-31,90,Tucumán,90084,Capital,6725,6725
2017-12-31,70,San Juan,70098,Santa Lucía,181,181
2017-12-31,94,Tierra del Fuego,94007,Río Grande,64,64
2017-12-31,90,Tucumán,90091,Simoca,1106,1106
2018-01-31,06,Buenos Aires,06252,Escobar,704,704
2018-01-31,06,Buenos Aires,06028,Almirante Brown,1771,1771
2018-01-31,06,Buenos Aires,06245,Ensenada,332,332
2018-01-31,06,Buenos Aires,06091,Berazategui,1693,1693
2018-01-31,06,Buenos Aires,06260,Esteban Echeverría,1131,1131
2018-01-31,06,Buenos Aires,06035,Avellaneda,1078,1078
2018-01-31,06,Buenos Aires,06056,Bahía Blanca,190,190
2018-01-31,02,Ciudad de Buenos Aires,02000,"Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9",1293,1293
2018-01-31,06,Buenos Aires,06364,General Rodríguez,553,553
2018-01-31,06,Buenos Aires,06270,Ezeiza,702,702
